0,0
1,5
2,5
3,1
4,1
5,5
6,5
7,5
8,5
9,5
10,5
11,5
12,5
13,1
14,1
15,3
16,3
17,1
18,3
19,1
20,3
21,3
22,3
23,5
24,3
25,5
26,3
27,3
28,3
29,3
30,3
31,5
32,3
33,1
34,1
35,5
36,3
37,5
38,5
39,5
40,5
41,5
42,5
43,5
44,5
45,1
46,1
47,1
48,1
49,3
50,5
51,5
52,3
53,5
54,5
55,1
56,5
57,1
58,1
59,1
60,3
61,3
62,3
63,3
64,3
65,3
66,1
67,1
68,3
69,3
70,3
71,3
72,1
73,1
74,1
75,1
76,5
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,5
93,5
94,5
95,5
96,5
97,1
98,1
99,1
100,3
101,3
102,3
103,3
104,1
105,3
