0,0
1,4
2,1
3,3
4,3
5,1
6,1
7,1
8,1
9,4
10,1
11,4
12,1
13,4
14,4
15,4
16,4
17,3
18,3
19,3
20,3
21,4
22,4
23,1
24,3
25,4
26,3
27,4
28,3
29,1
30,1
31,4
32,1
33,4
34,4
35,4
36,1
37,4
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,4
46,4
47,1
48,1
49,4
50,3
51,3
52,4
53,4
54,1
55,4
56,4
57,4
58,1
59,4
60,4
61,3
62,4
63,4
64,4
65,4
66,1
67,1
68,4
69,4
70,4
71,4
72,4
73,4
74,4
75,4
76,3
77,3
78,3
79,3
80,3
81,3
82,3
83,3
84,3
85,3
86,3
87,3
88,1
89,1
90,4
91,4
92,3
93,3
94,1
95,1
96,3
97,3
98,3
99,3
100,4
101,4
102,4
103,4
104,3
105,1
